05/09/2022 14:44:44,1000000.0,2.901022900674778,36.34274028706627,1000551.9828432215,551.9828432215145,3000.0
05/09/2022 14:44:47,1000000.0,2.901031316633063,36.34284571849397,1001136.3710073534,1136.3710073534166,3000.0
05/09/2022 14:44:49,1000000.0,2.9010144847653225,36.34263485625028,1001094.2197502701,1094.219750270131,3000.0
05/09/2022 14:44:51,1000000.0,2.901031316633063,36.34284571849397,1001100.0281616348,1100.0281616348075,3000.0
05/09/2022 14:44:53,1000000.0,2.9010481486961237,36.34305658318455,1001033.1505272352,1033.150527235237,3000.0
05/09/2022 14:44:56,1000000.0,2.9010649809545086,36.34326745032207,1001038.958651671,1038.9586516709533,3000.0
05/09/2022 14:44:58,1000000.0,2.90108181340822,36.34347831990654,1001008.4233651857,1008.4233651857357,3000.0
05/09/2022 14:45:00,1000000.0,2.8994079408984685,36.32250878054806,1000430.8593426353,430.85934263525996,3000.0
05/09/2022 14:45:03,1000000.0,2.8994079408984685,36.32250878054806,1000430.8593426353,430.85934263525996,3000.0
05/09/2022 14:45:05,1000000.0,2.8994583811743966,36.32314067416311,1000411.9404478004,411.9404478004435,3000.0
05/09/2022 14:45:10,1000000.0,2.8994583811743966,36.32314067416311,1000375.6173071263,375.61730712628923,3000.0
05/09/2022 14:45:12,1000000.0,2.8994667880576763,36.323245991903136,1000305.8713710204,305.87137102044653,3000.0
05/09/2022 14:45:14,1000000.0,2.899475194989707,36.32335131025389,1000308.7717330819,308.7717330818996,3000.0
05/09/2022 14:45:16,1000000.0,2.899475194989707,36.32335131025389,1000381.4184357024,381.41843570244964,3000.0
05/09/2022 14:45:19,1000000.0,2.8994920090000234,36.32356194878762,1000387.2196315599,387.219631559914,3000.0
05/09/2022 14:45:21,1000000.0,2.8994920090000234,36.32356194878762,1000314.5725076622,314.57250766223297,3000.0
05/09/2022 14:45:23,1000000.0,2.8995256376056875,36.323983233184094,1000326.1742586568,326.1742586567998,3000.0
05/09/2022 14:45:26,1000000.0,2.8995424522010427,36.32419387904693,1000331.9752350735,331.97523507347796,3000.0
05/09/2022 14:45:28,1000000.0,2.8995592669914174,36.32440452735289,1000337.7762787712,337.7762787712272,3000.0
05/09/2022 14:45:30,1000000.0,2.8995844895426486,36.32472050439277,1000310.1532499682,310.15324996819254,3000.0
05/09/2022 14:45:33,1000000.0,2.899576081976815,36.32461517810201,1000307.252774573,307.25277457304765,3000.0
05/09/2022 14:45:35,1000000.0,2.8995928971572393,36.32482583129433,1000276.728916352,276.7289163520327,3000.0
05/09/2022 14:45:37,1000000.0,2.899601304820587,36.32493115880671,1000243.3043889017,243.30438890168443,3000.0
05/09/2022 14:45:40,1000000.0,2.899609712532693,36.32503648692991,1000246.204704102,246.20470410201233,3000.0
05/09/2022 14:45:42,1000000.0,2.8996265281031803,36.325247145008774,1000252.0053849616,252.0053849616088,3000.0
05/09/2022 14:45:44,1000000.0,2.8996433438687044,36.32545780553097,1000257.8061331006,257.80613310064655,3000.0
05/09/2022 14:45:47,1000000.0,2.8996433438687044,36.32545780553097,1000257.8061331006,257.80613310064655,3000.0
05/09/2022 14:45:49,1000000.0,2.899660159829268,36.32566846849654,1000227.2812800521,227.28128005214967,3000.0
05/09/2022 14:45:51,1000000.0,2.899660159829268,36.32566846849654,1000190.9556115837,190.95561158366036,3000.0
05/09/2022 14:45:53,1000000.0,2.8996685678826912,36.32577380089561,1000193.8558338598,193.85583385976497,3000.0
05/09/2022 14:45:56,1000000.0,2.8996769759848755,36.32587913390553,1000196.7560729549,196.7560729548568,3000.0
05/09/2022 14:45:58,1000000.0,2.8996937923355293,36.32608980175798,1000202.5566016042,202.55660160421394,3000.0
05/09/2022 14:46:00,1000000.0,2.8997442425578064,36.32672181997653,1000219.9585912337,219.9585912337061,3000.0
05/09/2022 14:46:03,1000000.0,2.8997274256219914,36.326511144793436,1000214.1578607424,214.15786074241623,3000.0
05/09/2022 14:46:05,1000000.0,2.8997442425578064,36.32672181997653,1000219.9585912337,219.9585912337061,3000.0
05/09/2022 14:46:07,1000000.0,2.8997442425578064,36.32171657240316,1000518.0047034175,518.0047034175368,3000.0
05/09/2022 14:46:10,1000000.0,2.8998451482690824,36.32298050064611,1000552.8208707977,552.8208707977319,3000.0
05/09/2022 14:46:12,1000000.0,2.8998619665703913,36.32319116390544,1000522.3006097754,522.3006097753532,3000.0
05/09/2022 14:46:14,1000000.0,2.8998535573953514,36.31671727129145,1000343.9772377231,343.97723772306927,3000.0
05/09/2022 14:46:16,1000000.0,2.8998619665703913,36.31682258475862,1000346.8780971762,346.8780971762026,3000.0
05/09/2022 14:46:19,1000000.0,2.8998199211828943,36.31629602353059,1000405.0065601972,405.00656019721646,3000.0
05/09/2022 14:46:21,1000000.0,2.8994079408984685,36.31113653143394,1001243.2787177594,1243.2787177594146,3000.0
05/09/2022 14:46:23,1000000.0,2.899870375794202,36.31647308446089,1001354.1123578401,1354.1123578400584,3000.0
05/09/2022 14:46:26,1000000.0,2.899399534356435,36.31057651041246,1001155.2155450924,1155.2155450923601,3000.0
05/09/2022 14:46:28,1000000.0,2.899399534356435,36.31057651041246,1001155.2155450924,1155.2155450923601,3000.0
05/09/2022 14:46:30,1000000.0,2.8994163474892503,36.3107870693707,1001161.0210766889,1161.0210766888922,3000.0
05/09/2022 14:46:32,1000000.0,2.8994079408984685,36.310681789586326,1001158.1183024741,1158.1183024741476,3000.0
05/09/2022 14:46:35,1000000.0,2.899424754128781,36.310892349765574,1001163.9238677364,1163.923867736361,3000.0
